 DATE-TIME: 
2016-DEC-14 09:41:51
 REASON: 
Start Run           
 LATTICE: 
 CHESS_ARC_PRETZEL_20160206_40M         
 CONDX: 
      477350        
 LOCATION: 
Q15WA_H1            
 DRIVE: 
+1.8353900000000E+09
 CENTER: 
     1.835390000E+09
 START: 
     1.834890000E+09
 STOP: 
     1.835890000E+09
 BANDWIDTH: 
     5.100000000E+03
 SPAN: 
     1.000000000E+06
 CSR CERN CUR: 
       62069
 NPOS: 
          20
 NELE: 
           0
 NBKT: 
          20
 SPACING: 
   14.00000         
 POS CURRENT: 
        5930
 ELE CURRENT: 
           0
 XFR PAN LED :
 -1,  -1,  -1,  -1,  -1,  -1,  -1,  -1, 
 CHIC: 
           0        
 SOLN: 
           0        
    0,     0,     6,     0,     0,     7,     0,     0,     7,     0, 
    0,     6,     0,     0,     7,     0,     0,     7,     0,     0, 
    5,     0,     0,     6,     0,     0,     7,     0,     0,     6, 
    0,     0,     7,     0,     0,     0,     0,     0,     0,     0,     0, 
 CSR ELE MAMP: 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
    0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0, 
